"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2000",4.270692447,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2001",4.423079582,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2002",4.373271686,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2003",4.371444777,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2004",4.949763813,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2005",4.872621271,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2006",4.790382885,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2007",4.952269395,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2008",5.096398796,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2009",5.101115724,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2010",5.181559076,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2011",5.221733255,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2012",4.945453566,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2013",5.540422752,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2014",5.698073193,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2015",5.624012661,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2016",5.778238624,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2017",5.830611167,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2018",5.792226358,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1990",8.148514748,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1991",8.359999657,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1992",8.514019013,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1993",8.481132507,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1994",8.923809052,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1995",9.057692528,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1996",9.414141655,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1997",8.233644486,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1998",9.430000305,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1999",8.547945023,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2000",9.449275017,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2001",9.373494148,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2002",10.620689392,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2003",10.818181992,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2004",11.100840569,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2005",11.253731728,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2006",11.145161629,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2007",8.912698746,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2008",10.111110687,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2009",10.515625,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2010",11.08571434,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2011",12.003338814,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2012",13.572727203,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2013",14.330188751,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2014",12.891304016,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2015",13.042372704,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2016",12.623656273,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2017",11.242105484,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2018",12.581530446,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1990",1.581986657,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1991",1.692017106,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1992",2.464274194,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1993",2.191352615,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1994",2.289590528,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1995",2.634924094,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1996",2.132305253,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1997",2.899076111,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1998",2.446446281,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1999",2.563126093,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2000",2.760119556,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2001",3.39635775,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2002",3.048087524,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2003",3.729798565,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2004",3.385562667,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2005",3.040609577,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2006",3.382686662,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2007",3.751248462,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2008",4.085854739,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2009",3.71488652,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2010",4.374561061,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2011",4.246622896,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2012",5.011668776,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2013",5.258079258,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2014",5.176127527,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2015",5.535830196,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2016",4.200042485,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2017",5.817908326,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2018",5.409839178,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",1,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",0.79207921,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",0.824742258,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",0.883333325,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",0.939393938,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",1.041322351,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",1.036363602,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",0.875968993,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",1.139534831,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",1.185483813,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",1.064285755,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",1.113924027,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",1.546153903,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",1.546153903,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",1.546153903,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",2.253846169,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",1.984615445,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",2.115384579,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",2.061538458,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",1.653846145,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",2.299999952,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",2.053846121,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",1.338461518,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",1.292307735,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",1.316666722,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",1.327272773,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",1.644444466,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",1.655555606,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",1.660887661,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",1.062475006,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",0.936977637,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",0.782945736,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",0.7952,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",0.725862069,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",0.595482546,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",0.581443299,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",0.693069307,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",0.655629139,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",0.760820046,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",0.812351544,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",0.839328537,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",0.888655462,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",0.672945206,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",0.973684211,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",0.959610028,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",0.955029586,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",0.836782497,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",0.998714773,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",1.078916168,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",1.013848011,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",1.428848582,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",1.21932576,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",1.26,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",1.23,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",1.3,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",1.48,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",1.4729344,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",1.484056843,
"ISR","CROPYIELD","RICE","TONNE_HA","A","1990",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","1991",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","1992",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","1993",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","1994",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","1995",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","1996",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","1997",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","1998",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","1999",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2000",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2001",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2002",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2003",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2004",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2005",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2006",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2007",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2008",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2009",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2010",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2011",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2012",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2013",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2014",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2015",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2016",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2017",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2018",1.02912114,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",2.292399622,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",2.303380143,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",2.529181482,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",2.194517131,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",2.781475063,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",2.37563034,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",2.526633419,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",2.616511508,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",2.616908667,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",2.464370952,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",2.561608483,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",2.664274884,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",2.558726108,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",2.276363402,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",2.839123917,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",2.861011102,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",2.882098713,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",2.808635523,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",2.671172822,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",2.95679822,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",2.922739226,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",2.819479818,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",2.688311536,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",2.959792031,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",3.197318472,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",3.231716693,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",3.493524601,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",3.300230996,
"USA","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",3.248123836,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","1990",1.517953873,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","1991",1.376344085,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","1992",1.675666571,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","1993",1.601501226,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","1994",1.447848797,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","1995",1.594581008,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","1996",1.70936513,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","1997",1.711121678,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","1998",1.75521946,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","1999",1.792214155,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","2000",1.821691155,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","2001",1.999422669,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","2002",1.680738568,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","2003",2.040512562,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","2004",1.908376455,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","2005",1.938497543,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","2006",1.912465215,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","2007",2.335185528,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","2008",2.41392231,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","2009",2.024152517,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","2010",2.541029453,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","2011",2.478359938,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","2012",2.566586018,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","2013",2.675878048,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","2014",2.631464243,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","2015",2.597238302,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","2016",2.764210463,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","2017",2.708420992,
"IND","CROPYIELD","MAIZE","TONNE_HA","A","2018",2.755479504,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",1,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",0.282651067,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",0.283609569,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",0.274873525,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",0.287096769,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",0.311183155,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",0.641434252,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",0.656363666,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",0.719298244,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",0.729591847,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",0.840077043,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",0.859259248,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",0.890090108,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",0.899488926,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",0.940099835,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",0.960317493,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",0.94923079,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",0.923076928,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",1.107692361,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",0.953846157,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",0.953846157,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",1.046153903,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",0.969230771,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",0.976923108,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",1,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",0.984375,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",0.984375,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",0.984375,
"NGA","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",0.994218693,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",1,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",2.681818247,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",2.777777672,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",2.913043499,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",2.423076868,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",2.666666746,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",2.692307711,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",1.388888836,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",4.28571415,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",7.5,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",6,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",3,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",3,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",2.230769157,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",3.307692289,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",2,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",1.769230723,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",2,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",2.230769157,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",2,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",3.307692289,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",2.307692289,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",3.461538553,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",3.307692289,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",3.076923132,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",3.076923132,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",3.076923132,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",3.076923132,
"EGY","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",3.155444704,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","1990",2.409061432,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","1991",2.71122241,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","1992",2.970873833,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","1993",2.652709246,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","1994",2.881569147,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","1995",3.283452034,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","1996",3.447148323,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","1997",3.198664427,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","1998",3.348078251,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","1999",3.562759876,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","2000",3.672427893,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","2001",3.734113693,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","2002",3.730158806,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","2003",3.854243517,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","2004",3.871441603,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","2005",3.828155279,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","2006",3.957401514,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","2007",3.929292917,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","2008",4.073825359,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","2009",4.177375794,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","2010",4.060985565,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","2011",4.202579975,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","2012",4.177810192,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","2013",4.047832012,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","2014",4.178021431,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","2015",4.150314808,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","2016",4.191896915,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","2017",4.166666508,
"THA","CROPYIELD","MAIZE","TONNE_HA","A","2018",4.283040431,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","1990",1,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","1991",1,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","1992",1,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","1993",0.953551889,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","1994",1.057947874,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","1995",1.841676354,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","1996",1.458259344,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","1997",1.738649607,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","1998",1.617667317,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","1999",1.715324044,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","2000",1.620169163,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","2001",1.742208123,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","2002",1.875248909,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","2003",1.532104969,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","2004",1.612652659,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","2005",2.006153822,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","2006",2.640891314,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","2007",1.968731523,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","2008",2.136955261,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","2009",2.204185486,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","2010",2.813769817,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","2011",3.091696501,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","2012",2.996593714,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","2013",3.225037336,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","2014",3.62656641,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","2015",3.95087719,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","2016",3.933333397,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","2017",3.859649181,
"ETH","CROPYIELD","MAIZE","TONNE_HA","A","2018",3.96,
"ZAF","CROPYIELD","MAIZE","TONNE_HA","A","1990",2.205140591,
"ZAF","CROPYIELD","MAIZE","TONNE_HA","A","1991",2.25733757,
"ZAF","CROPYIELD","MAIZE","TONNE_HA","A","1992",0.785286367,
"ZAF","CROPYIELD","MAIZE","TONNE_HA","A","1993",2.283984423,
"ZAF","CROPYIELD","MAIZE","TONNE_HA","A","1994",2.848101378,
"ZAF","CROPYIELD","MAIZE","TONNE_HA","A","1995",1.380034089,
"ZAF","CROPYIELD","MAIZE","TONNE_HA","A","1996",2.704334021,
"ZAF","CROPYIELD","MAIZE","TONNE_HA","A","1997",2.519512892,
"ZAF","CROPYIELD","MAIZE","TONNE_HA","A","1998",2.160954952,
"ZAF","CROPYIELD","MAIZE","TONNE_HA","A","1999",2.233249188,
"ZAF","CROPYIELD","MAIZE","TONNE_HA","A","2000",2.997901917,
"ZAF","CROPYIELD","MAIZE","TONNE_HA","A","2001",2.411417961,
"ZAF","CROPYIELD","MAIZE","TONNE_HA","A","2002",2.851967096,
"ZAF","CROPYIELD","MAIZE","TONNE_HA","A","2003",2.658175945,
"ZAF","CROPYIELD","MAIZE","TONNE_HA","A","2004",3.03058672,
"ZAF","CROPYIELD","MAIZE","TONNE_HA","A","2005",3.635122538,
"ZAF","CROPYIELD","MAIZE","TONNE_HA","A","2006",3.412893772,
"ZAF","CROPYIELD","MAIZE","TONNE_HA","A","2007",2.533310413,
"ZAF","CROPYIELD","MAIZE","TONNE_HA","A","2008",3.992720604,
"ZAF","CROPYIELD","MAIZE","TONNE_HA","A","2009",4.33943367,
